City,Date,Total
Shaver Lake,7/25/2009,1
Shaver Lake,8/16/2009,1
Shaver Lake,3/22/2011,1
Shaver Lake,4/22/2012,1
Shelter Cove,6/1/1972,1
Shelter Cove,2/2/2009,1
Sherman Oaks,12/24/1994,1
Sherman Oaks,8/23/1997,1
Sherman Oaks,9/15/1997,1
Sherman Oaks,11/19/1999,1
Sherman Oaks,12/10/1999,1
Sherman Oaks,9/19/2000,1
Sherman Oaks,1/26/2003,1
Sherman Oaks,2/9/2003,1
Sherman Oaks,8/16/2004,1
Sherman Oaks,9/27/2006,1
Sherman Oaks,4/17/2008,1
Sherman Oaks,12/13/2008,1
Sherman Oaks,4/21/2010,1
Sherman Oaks,8/28/2010,1
Sherman Oaks,9/4/2010,1
Sherman Oaks,10/9/2011,1
Sherman Oaks,6/5/2012,1
Sherman Oaks,6/28/2012,1
Sherman Oaks,12/1/2013,1
Shingle Springs,11/30/1998,1
Shingle Springs,11/9/2005,1
Shingle Springs,9/12/2008,1
Sierra Madre,1/2/2000,1
Silver City,7/14/2009,1
Silver City,7/17/2010,1
Simi Valley,6/15/1976,2
Simi Valley,6/30/1976,1
Simi Valley,6/1/1977,1
Simi Valley,3/7/1978,1
Simi Valley,8/15/1978,1
Simi Valley,12/13/1996,1
Simi Valley,5/22/1997,1
Simi Valley,8/15/1998,1
Simi Valley,2/19/1999,1
Simi Valley,3/12/2000,1
Simi Valley,12/30/2000,1
Simi Valley,3/9/2001,1
Simi Valley,6/28/2001,1
Simi Valley,7/27/2002,1
Simi Valley,1/15/2003,1
Simi Valley,1/16/2003,1
Simi Valley,3/31/2005,1
Simi Valley,8/12/2005,1
Simi Valley,9/5/2005,1
Simi Valley,9/22/2005,1
Simi Valley,12/24/2005,1
Simi Valley,6/5/2006,1
Simi Valley,7/6/2006,1
Simi Valley,8/18/2006,1
Simi Valley,1/3/2007,1
Simi Valley,3/13/2007,1
Simi Valley,3/24/2007,1
Simi Valley,7/25/2007,1
Simi Valley,3/13/2008,1
Simi Valley,5/22/2008,1
Simi Valley,5/23/2008,1
Simi Valley,6/23/2008,1
Simi Valley,11/30/2008,1
Simi Valley,3/17/2009,1
Simi Valley,3/28/2009,1
Simi Valley,8/15/2009,1
Simi Valley,8/21/2009,1
Simi Valley,10/9/2009,1
Simi Valley,11/20/2009,1
Simi Valley,12/20/2009,1
Simi Valley,3/19/2010,1
Simi Valley,4/5/2011,1
Simi Valley,6/21/2011,1
Simi Valley,4/26/2012,1
Simi Valley,4/5/2013,1
Simi Valley,7/5/2013,1
Simi Valley,12/5/2013,1
Simi Valley,3/7/2014,1
Simi Valley,4/12/2014,1
Smartsville,11/17/2006,1
Solana Beach,7/9/2008,1
Solana Beach,4/14/2011,1
Solana Beach,12/6/2013,1
Soledad,6/17/2012,1
Solvang,11/11/1995,1
Somes Bar,5/10/2006,1
Sonoma,4/8/1997,1
Sonoma,2/4/1999,1
Sonoma,9/23/2003,1
Sonoma,9/19/2005,1
Sonoma,10/30/2005,1
Sonoma,7/15/2006,1
Sonoma,7/21/2006,1
Sonoma,7/29/2006,3
Sonoma,12/5/2006,1
Sonoma,3/1/2007,1
Sonoma,6/24/2007,1
Sonoma,4/26/2008,1
Sonoma,2/26/2010,1
Sonoma,9/28/2011,1
Sonoma,9/21/2012,1
Sonoma,3/12/2014,1
Sonoma,4/27/2014,1
Sonora,10/8/1998,1
Sonora,8/15/2002,1
Sonora,4/3/2004,3
Sonora,5/17/2004,1
Sonora,5/22/2004,1
Sonora,5/31/2004,1
Sonora,6/10/2004,1
Sonora,8/8/2004,1
Sonora,9/10/2004,1
Sonora,9/17/2004,1
Sonora,4/17/2005,1
Sonora,6/4/2005,1
Sonora,8/11/2005,1
Sonora,3/21/2006,1
Sonora,5/19/2006,1
Sonora,6/6/2006,1
Sonora,7/19/2006,1
Sonora,2/28/2007,1
Sonora,4/26/2007,1
Sonora,7/27/2007,1
Sonora,8/6/2007,1
Sonora,8/11/2007,1
Sonora,4/12/2008,1
Sonora,8/2/2008,1
Soquel,10/9/2010,1
Soulsbyville,8/2/1986,1
Soulsbyville,3/4/2012,1
South El Monte,1/16/2005,1
South El Monte,1/1/2014,1
South Gate,1/15/1985,1
South Gate,10/31/2008,1
South Lake Tahoe,5/29/1976,1
South Lake Tahoe,6/30/1980,1
South Lake Tahoe,11/17/1998,1
South Lake Tahoe,11/12/2001,1
South Lake Tahoe,5/29/2002,1
South Lake Tahoe,4/11/2004,1
South Lake Tahoe,6/14/2006,1
South Lake Tahoe,7/4/2006,1
South Lake Tahoe,8/17/2007,1
South Lake Tahoe,4/30/2008,1
South Lake Tahoe,5/26/2012,1
South Pasadena,2/2/1999,1
South Pasadena,11/2/1999,1
South Pasadena,1/2/2000,1
South Pasadena,5/26/2000,1
South Pasadena,9/4/2005,1
South Pasadena,11/3/2005,1
South Pasadena,8/3/2006,1
South Pasadena,5/22/2009,1
South San Francisco,1/10/1959,1
South San Francisco,1/16/2011,1
South San Francisco,1/1/2012,1
Spring Valley,10/31/1994,1
Spring Valley,4/11/1998,1
Spring Valley,6/19/1999,1
Spring Valley,7/9/2001,1
Spring Valley,1/1/2003,1
Spring Valley,1/1/2004,1
Spring Valley,7/4/2004,1
Spring Valley,8/15/2004,1
Spring Valley,8/6/2005,1
Spring Valley,9/29/2005,1
Spring Valley,6/12/2006,1
Spring Valley,4/4/2007,1
Spring Valley,7/4/2007,2
Spring Valley,11/22/2008,1
Spring Valley,1/1/2009,1
Spring Valley,1/17/2009,1
Spring Valley,1/1/2010,1
Spring Valley,6/18/2011,1
Spring Valley,11/15/2013,1
Springville,7/1/1959,1
Springville,6/15/1976,1
Squaw Valley,3/16/2009,1
Squaw Valley,7/30/2011,1
St. Helena,7/4/2012,1
St. Helena,9/10/2013,1
Stanford,11/25/2001,1
Stanton,3/15/2003,1
Stockton,6/30/1968,1
Stockton,7/22/1970,1
Stockton,8/9/1971,1
Stockton,7/5/1973,1
Stockton,6/10/1977,1
Stockton,8/1/1981,1
Stockton,8/10/1982,2
Stockton,11/15/1988,1
Stockton,8/31/1994,1
Stockton,9/7/1996,1
Stockton,11/23/1996,1
Stockton,12/25/1996,1
Stockton,3/25/1997,1
Stockton,6/15/1998,1
Stockton,9/1/1999,1
Stockton,7/1/2000,1
Stockton,8/10/2003,1
Stockton,1/13/2007,1
Stockton,8/2/2008,1
Stockton,9/12/2008,1
Stockton,12/12/2008,1
Stockton,3/21/2010,1
Stockton,3/24/2010,1
Stockton,6/18/2010,1
Stockton,10/9/2010,1
Stockton,11/15/2010,1
Stockton,4/10/2011,1
Stockton,3/9/2012,1
Stockton,4/23/2012,1
Stockton,1/1/2013,2
Stockton,12/19/2013,1
Stockton,12/31/2013,1
Stockton,2/22/2014,2
Stovepipe Wells,11/20/2007,1
Stovepipe Wells,11/17/2009,1
Stovepipe Wells,1/16/2011,1
Strawberry,10/26/2006,1
Studio City,1/2/2000,1
Studio City,9/15/2000,1
Studio City,11/13/2001,1
Studio City,8/10/2002,1
Studio City,4/6/2003,1
Studio City,2/28/2004,1
Studio City,5/19/2005,1
Studio City,12/12/2006,1
Studio City,9/11/2007,1
Studio City,12/29/2011,1
Studio City,11/3/2012,1
Studio City,11/7/2012,1
Studio City,11/28/2012,1
Studio City,3/28/2013,1
Studio City,12/28/2013,1
Suisun City,7/4/1991,1
Suisun City,1/1/2003,1
Summerland,1/29/1968,1
Summerland,5/8/2000,1
Summerland,12/8/2007,1
Summerland,2/24/2011,1
Summerland,4/25/2011,2
Sun City,12/10/2008,1
Sun Valley,1/18/2009,1
Sunnyvale,3/28/1959,1
Sunnyvale,7/4/1969,1
Sunnyvale,6/27/1971,1
Sunnyvale,12/20/1975,1
Sunnyvale,6/30/1979,1
Sunnyvale,11/19/1988,1
Sunnyvale,2/10/1998,1
Sunnyvale,4/15/1999,1
Sunnyvale,7/7/2000,2
Sunnyvale,2/24/2002,1
Sunnyvale,3/15/2002,1
Sunnyvale,12/29/2002,1
Sunnyvale,11/20/2003,1
Sunnyvale,5/2/2004,1
Sunnyvale,1/4/2005,1
Sunnyvale,4/21/2005,1
Sunnyvale,7/3/2005,1
Sunnyvale,9/20/2005,1
Sunnyvale,8/8/2008,1
Sunnyvale,7/22/2009,1
Sunnyvale,2/13/2010,1
Sunnyvale,6/1/2012,1
Sunnyvale,4/29/2013,2
Sunol,1/8/2003,1
Sunol,2/6/2006,1
Sunol,3/14/2011,1
Susanville,9/15/1960,1
Susanville,5/12/2001,1
Susanville,12/24/2002,1
Susanville,10/5/2003,1
Susanville,7/4/2005,1
Susanville,8/7/2005,1
Susanville,12/22/2006,1
Susanville,6/15/2007,1
Susanville,10/8/2012,1
Susanville,7/20/2013,1
Susanville,9/5/2013,1
Sylmar,10/8/2003,1
Sylmar,10/28/2008,1
Taft,4/1/1994,1
Taft,8/15/2001,1
Taft,8/16/2001,1
Taft,9/15/2007,1
Taft,11/30/2007,1
Taft,1/22/2008,1
Taft,4/14/2011,2
Taft,12/16/2012,1
Taft,7/15/2013,1
Tahoe City,9/19/2002,1
Tahoe City,7/4/2004,1
Tahoe City,3/24/2008,2
Tahoe City,2/27/2009,1
Tahoe City,8/14/2013,1
Tarzana,12/16/1997,1
Tarzana,11/16/2006,1
Tarzana,11/6/2007,1
Tarzana,1/2/2014,1
Tecopa,1/12/1995,1
Tehachapi,12/30/1959,1
Tehachapi,7/15/1965,1
Tehachapi,11/26/1987,1
Tehachapi,4/6/2000,1
Tehachapi,7/23/2002,1
Tehachapi,3/23/2005,1
Tehachapi,6/12/2005,1
Tehachapi,7/1/2006,1
Tehachapi,9/25/2010,1
Tehachapi,1/23/2011,1
Temecula,12/10/1994,1
Temecula,1/2/2000,1
Temecula,7/28/2001,1
Temecula,12/17/2001,1
Temecula,10/5/2002,1
Temecula,11/5/2002,1
Temecula,10/29/2004,1
Temecula,12/1/2006,1
Temecula,12/14/2009,1
Temecula,12/11/2010,1
Temecula,11/16/2011,1
Temescal Valley,6/14/1997,1
Temescal Valley,8/12/2002,1
Temescal Valley,6/13/2003,1
Temescal Valley,4/11/2005,1
Thousand Oaks,1/15/1976,1
Thousand Oaks,1/9/1978,1
Thousand Oaks,3/26/1996,1
Thousand Oaks,2/15/1999,1
Thousand Oaks,3/17/2000,1
Thousand Oaks,12/18/2004,1
Thousand Oaks,1/12/2005,1
Thousand Oaks,2/2/2006,1
Thousand Oaks,8/23/2008,1
Thousand Oaks,2/17/2009,1
Thousand Oaks,5/31/2010,1
Thousand Oaks,7/30/2010,1
Thousand Oaks,8/21/2010,2
Thousand Oaks,9/25/2010,1
Thousand Oaks,11/5/2010,1
Thousand Oaks,12/3/2010,1
Thousand Oaks,10/31/2011,1
Thousand Oaks,6/28/2012,1
Thousand Oaks,8/6/2012,1
Thousand Oaks,9/28/2012,1
Thousand Oaks,12/3/2012,1
Thousand Oaks,6/14/2013,1
Thousand Oaks,12/2/2013,1
Thousand Oaks,1/21/2014,1
Thousand Oaks,2/21/2014,1
Tiburon,11/2/1967,1
Tiburon,7/1/1990,1
Tiburon,7/26/1998,1
Tiburon,8/13/2000,1
Tiburon,11/5/2006,1
Tiburon,8/13/2013,1
Torrance,8/21/1998,1
Torrance,11/1/1999,1
Torrance,3/13/2000,1
Torrance,4/15/2000,1
Torrance,8/11/2000,1
Torrance,5/29/2001,1
Torrance,5/2/2002,1
Torrance,12/30/2002,1
Torrance,6/12/2004,1
Torrance,5/29/2005,1
Torrance,1/19/2006,1
Torrance,5/20/2006,1
Torrance,9/27/2006,1
Torrance,6/22/2007,1
Torrance,10/29/2007,1
Torrance,12/13/2008,1
Torrance,2/20/2009,1
Torrance,12/2/2009,1
Torrance,10/31/2011,1
Torrance,12/4/2011,1
Torrance,1/2/2012,1
Torrance,5/5/2012,1
Torrance,5/6/2012,1
Torrance,7/22/2012,1
Torrance,8/10/2012,1
Torrance,10/5/2012,1
Torrance,4/11/2013,1
Torrance,8/29/2013,1
Torrance,10/6/2013,1
Torrance,10/31/2013,1
Trabuco Canyon,11/8/2008,1
Tracy,9/9/1968,1
Tracy,6/15/1993,1
Tracy,8/15/1998,1
Tracy,10/30/1999,1
Tracy,6/20/2001,1
Tracy,8/22/2001,1
Tracy,11/15/2003,1
Tracy,3/5/2004,1
Tracy,5/8/2004,1
Tracy,10/26/2005,1
Tracy,9/4/2007,1
Tracy,9/16/2007,1
Tracy,11/24/2007,1
Tracy,12/2/2008,1
Tracy,11/24/2009,1
Tracy,7/12/2010,1
Tracy,9/3/2010,1
Tracy,10/28/2010,1
Tracy,11/1/2010,1
Tracy,3/4/2011,1
Tracy,11/6/2011,1
Tracy,4/21/2013,1
Trinidad,11/1/1972,1
Trinidad,6/17/2005,1
Trinidad,5/10/2010,1
Trinidad,12/21/2011,1
Trowbridge,2/25/2001,1
Truckee,6/15/1974,1
Truckee,6/18/1983,1
Truckee,9/1/1999,1
Truckee,7/30/2004,1
Truckee,8/5/2004,1
Truckee,4/29/2005,1
Truckee,5/12/2005,1
Truckee,7/27/2007,1
Truckee,12/6/2008,1
Truckee,7/7/2010,1
Truckee,8/13/2011,1
Tujunga,11/14/1999,1
Tujunga,1/18/2014,1
Tulare,1/1/2013,1
Tulelake,2/21/2003,1
Tulelake,7/4/2003,1
Tuolumne,12/19/2012,1
Turlock,5/5/1997,1
Turlock,1/7/2002,1
Turlock,8/14/2005,1
Turlock,8/27/2010,1
Turlock,7/18/2011,1
Turlock,12/13/2012,1
Turlock,1/25/2013,1
Turlock,8/5/2013,1
Turlock,9/26/2013,2
Turlock,3/4/2014,2
Turlock,3/5/2014,1
Turlock,4/10/2014,1
Tustin,5/26/1999,1
Tustin,1/2/2000,1
Tustin,8/17/2003,1
Tustin,4/19/2004,1
Tustin,5/15/2005,1
Tustin,2/22/2006,1
Tustin,3/12/2006,1
Tustin,11/21/2006,1
Tustin,12/23/2007,1
Tustin,11/21/2008,1
Tustin,8/23/2009,1
Tustin,5/12/2012,1
Tustin,8/8/2013,1
Twentynine Palms,7/14/2001,1
Twentynine Palms,8/3/2003,1
Twentynine Palms,11/15/2003,1
Twentynine Palms,1/1/2006,1
Twentynine Palms,4/22/2008,1
Twentynine Palms,9/3/2010,1
Twentynine Palms,9/17/2011,1
Twentynine Palms,3/21/2012,1
Ukiah,8/28/1977,1
Ukiah,11/27/1978,2
Ukiah,7/15/2005,1
Ukiah,6/30/2006,1
Ukiah,12/7/2006,1
Ukiah,12/10/2006,1
Ukiah,1/29/2007,1
Ukiah,1/14/2008,1
Ukiah,2/9/2008,1
Ukiah,10/8/2008,1
Ukiah,1/17/2009,1
Ukiah,9/18/2011,1
Union City,1/17/2004,1
Union City,11/22/2009,1
Union City,11/14/2012,2
Union City,11/30/2012,1
Upland,12/12/1996,1
Upland,9/10/1997,1
Upland,6/3/2009,1
Upland,11/4/2010,1
Upland,11/4/2012,1
Upland,1/8/2014,1
Vacaville,8/17/1982,1
Vacaville,6/27/1999,1
Vacaville,9/1/1999,1
Vacaville,9/10/1999,1
Vacaville,5/13/2000,1
Vacaville,12/13/2003,1
Vacaville,5/28/2005,1
Vacaville,9/30/2005,1
Vacaville,5/26/2007,1
Vacaville,8/19/2007,1
Vacaville,2/28/2008,1
Vacaville,4/10/2008,1
Vacaville,7/26/2010,1
Vacaville,8/11/2010,1
Vacaville,4/5/2011,1
Vacaville,6/4/2011,1
Vacaville,6/21/2011,1
Vacaville,1/8/2012,1
Vacaville,5/21/2012,1
Vacaville,7/21/2012,2
Vacaville,10/27/2012,1
Vacaville,11/22/2012,1
Vacaville,12/7/2013,1
Vacaville,1/21/2014,1
Vacaville,4/22/2014,1
Valencia,7/15/1974,1
Valencia,9/1/1975,1
Valencia,7/15/1980,1
Valencia,12/18/1993,1
Valencia,12/23/1993,1
Valencia,6/1/1998,1
Valencia,2/6/2001,1
Valencia,3/26/2001,1
Valencia,7/23/2002,1
Valencia,11/26/2003,1
Valencia,12/16/2003,1
Valencia,3/5/2004,1
Valencia,3/14/2004,1
Valencia,11/19/2004,1
Valencia,11/6/2005,1
Valencia,10/31/2006,1
Valencia,5/2/2008,1
Valencia,11/5/2009,1
Valencia,3/27/2010,1
Valencia,12/17/2010,1
Vallejo,8/7/1953,1
Vallejo,8/1/1989,1
Vallejo,8/19/1999,1
Vallejo,9/1/1999,1
Vallejo,7/23/2000,1
Vallejo,10/7/2000,1
Vallejo,11/13/2003,1
Vallejo,3/20/2004,1
Vallejo,10/31/2005,1
Vallejo,6/13/2007,1
Vallejo,3/8/2008,1
Vallejo,6/18/2008,1
Vallejo,12/23/2008,1
Vallejo,9/14/2009,1
Vallejo,2/1/2010,1
Vallejo,11/23/2012,1
Vallejo,2/22/2013,1
Vallejo,8/30/2013,1
Vallejo,11/5/2013,1
Vallejo,5/5/2014,1
Valley Center,6/30/2009,1
Valley Center,3/6/2011,1
Van Nuys,11/15/1974,1
Van Nuys,8/1/1978,1
Van Nuys,8/22/1983,1
Van Nuys,2/6/1986,1
Van Nuys,7/15/1988,1
Van Nuys,5/9/1993,1
Van Nuys,8/1/1995,1
Van Nuys,6/15/1996,1
Van Nuys,9/24/1998,1
Van Nuys,11/5/1998,1
Van Nuys,2/3/1999,1
Van Nuys,1/2/2000,1
Van Nuys,1/18/2000,1
Van Nuys,9/30/2000,3
Van Nuys,11/24/2001,1
Van Nuys,7/19/2002,1
Van Nuys,1/25/2003,1
Van Nuys,1/26/2003,1
Van Nuys,9/1/2003,1
Van Nuys,11/12/2004,1
Van Nuys,4/1/2005,1
Van Nuys,4/16/2005,1
Van Nuys,12/18/2005,1
Van Nuys,7/16/2006,1
Van Nuys,11/19/2006,1
Van Nuys,12/24/2007,1
Van Nuys,6/15/2008,1
Van Nuys,7/25/2008,1
Van Nuys,1/16/2009,1
Van Nuys,6/6/2009,1
Van Nuys,6/18/2009,1
Van Nuys,8/16/2009,1
Van Nuys,12/11/2010,1
Van Nuys,12/12/2010,1
Van Nuys,2/23/2011,1
Van Nuys,3/7/2011,1
Van Nuys,6/21/2011,1
Van Nuys,7/15/2011,1
Van Nuys,4/15/2014,1
Venice,3/11/1999,1
Venice,4/24/2000,1
Venice,7/19/2000,1
Venice,3/10/2001,1
Venice,5/27/2004,1
Venice,11/25/2005,1
Venice,12/30/2006,1
Venice,4/18/2008,1
Venice,11/16/2009,1
Venice,11/26/2009,1
Venice,8/23/2010,1
Venice,11/4/2010,1
Venice,4/4/2011,1
Venice,5/3/2011,1
Venice,5/5/2012,1
Venice,8/8/2012,1
Venice,9/10/2012,1
Venice,10/29/2012,1
Venice,11/11/2012,1
Venice,5/3/2013,1
Venice,2/20/2014,1
Venice,4/30/2014,1
Ventura,6/1/1967,1
Ventura,4/15/1974,1
Ventura,4/8/1992,1
Ventura,3/29/1995,1
Ventura,4/18/1999,1
Ventura,5/18/1999,1
Ventura,2/8/2000,1
Ventura,6/14/2000,1
Ventura,2/8/2001,1
Ventura,8/19/2001,1
Ventura,9/29/2001,1
Ventura,5/17/2002,1
Ventura,5/18/2002,1
Ventura,5/20/2002,1
Ventura,5/21/2002,1
Ventura,5/22/2002,1
Ventura,5/25/2002,1
Ventura,5/26/2002,1
Ventura,6/10/2002,1
Ventura,12/6/2002,1
Ventura,5/6/2003,1
Ventura,5/15/2003,2
Ventura,6/8/2003,1
Ventura,5/10/2004,1
Ventura,11/14/2004,1
Ventura,2/13/2005,1
Ventura,8/29/2005,1
Ventura,9/30/2005,1
Ventura,11/1/2005,1
Ventura,11/12/2005,1
Ventura,11/17/2005,1
Ventura,12/23/2006,1
Ventura,1/8/2007,1
Ventura,6/22/2007,1
Ventura,5/24/2008,1
Ventura,6/19/2008,1
Ventura,1/4/2009,1
Ventura,3/26/2009,1
Ventura,11/16/2009,1
Ventura,11/25/2009,1
Ventura,4/15/2010,1
Ventura,5/27/2010,1
Ventura,9/20/2010,1
Ventura,12/9/2010,1
Ventura,8/20/2011,1
Ventura,8/28/2011,1
Ventura,1/12/2012,1
Ventura,3/4/2012,1
Ventura,3/10/2012,1
Ventura,4/9/2012,1
Ventura,5/7/2012,1
Ventura,5/16/2012,1
Ventura,6/23/2012,1
Ventura,7/4/2012,1
Ventura,9/9/2012,2
Ventura,11/16/2012,1
Ventura,3/8/2013,1
Ventura,4/17/2013,1
Ventura,11/7/2013,2
Victorville,6/6/1971,1
Victorville,7/15/1979,1
Victorville,6/1/1980,1
Victorville,7/23/1986,1
Victorville,4/10/1995,1
Victorville,9/12/1996,1
Victorville,12/30/1997,1
Victorville,6/26/1998,1
Victorville,8/9/2000,1
Victorville,8/7/2001,1
Victorville,3/29/2002,1
Victorville,5/4/2002,1
Victorville,8/27/2002,1
Victorville,9/27/2002,1
Victorville,1/24/2004,1
Victorville,4/23/2004,1
Victorville,6/4/2004,1
Victorville,3/8/2005,1
Victorville,3/24/2006,1
Victorville,6/25/2006,1
Victorville,8/26/2006,1
Victorville,2/3/2008,1
Victorville,10/27/2008,1
Victorville,1/20/2009,1
Victorville,5/12/2009,1
Victorville,6/29/2009,1
Victorville,7/21/2009,1
Victorville,5/27/2010,1
Victorville,2/18/2011,1
Victorville,6/6/2011,1
Victorville,7/16/2011,1
Victorville,8/13/2011,1
Victorville,8/11/2012,1
Victorville,8/27/2012,1
Victorville,9/1/2012,1
Victorville,12/31/2012,1
Victorville,2/3/2013,1
Victorville,2/23/2014,1
Victorville,4/20/2014,1
Vidal,1/1/2006,1
Vincent,5/15/1964,1
Visalia,5/19/1996,1
Visalia,5/22/2000,1
Visalia,7/7/2000,1
Visalia,6/21/2002,1
Visalia,7/1/2004,1
Visalia,11/21/2005,1
Visalia,1/29/2006,1
Visalia,12/13/2006,1
Visalia,3/22/2007,1
Visalia,5/14/2007,1
Visalia,7/30/2007,1
Visalia,6/10/2008,1
Visalia,2/16/2009,1
Visalia,6/4/2009,1
Visalia,3/1/2010,1
Visalia,6/9/2010,1
Visalia,8/15/2010,1
Visalia,8/24/2010,1
Visalia,3/13/2011,1
Visalia,4/14/2011,1
Visalia,5/8/2011,1
Visalia,6/29/2011,1
Visalia,9/4/2011,1
Visalia,11/21/2011,1
Visalia,11/24/2011,1
Visalia,10/6/2012,1
Visalia,5/7/2014,1
Vista,6/15/1956,1
Vista,5/9/1995,1
Vista,7/20/1995,1
Vista,1/2/2000,1
Vista,8/21/2001,1
Vista,12/18/2001,1
Vista,7/4/2002,1
Vista,11/22/2003,2
Vista,3/14/2004,1
Vista,5/13/2005,1
Vista,6/27/2006,1
Vista,9/25/2006,1
Vista,11/16/2006,1
Vista,2/24/2007,1
Vista,9/21/2007,1
Vista,12/29/2007,1
Vista,12/30/2007,1
Vista,11/17/2008,1
Vista,11/20/2009,1
Vista,1/7/2011,1
Vista,3/5/2011,1
Vista,8/8/2011,1
Vista,9/22/2011,1
Vista,10/7/2012,1
Vista,12/27/2013,1
Vista,3/7/2014,1
Walnut,9/12/2000,1
Walnut,7/12/2009,1
Walnut,4/24/2014,1
Walnut Creek,7/7/1954,1
Walnut Creek,6/1/1988,1
Walnut Creek,2/13/1999,1
Walnut Creek,11/18/2000,1
Walnut Creek,12/16/2000,1
Walnut Creek,5/15/2002,1
Walnut Creek,6/24/2002,1
Walnut Creek,12/19/2002,1
Walnut Creek,2/4/2003,1
Walnut Creek,9/4/2003,1
Walnut Creek,10/7/2003,1
Walnut Creek,11/28/2003,1
Walnut Creek,12/5/2006,1
Walnut Creek,1/14/2007,1
Walnut Creek,1/13/2009,1
Walnut Creek,5/8/2011,1
Walnut Creek,3/5/2014,1
Waterford,8/15/1968,1
Waterloo,5/1/2013,1
Watsonville,4/11/1998,1
Watsonville,12/3/1999,1
Watsonville,8/10/2001,1
Watsonville,11/10/2003,1
Watsonville,3/27/2004,1
Watsonville,9/4/2004,1
Watsonville,9/26/2005,1
Watsonville,8/22/2010,1
Watsonville,1/27/2011,1
Watsonville,1/3/2012,1
Watsonville,5/5/2013,1
Watsonville,12/24/2013,1
Weaverville,11/27/2009,1
Weaverville,8/15/2010,1
Weaverville,1/1/2013,1
Weaverville,1/3/2013,1
Weed,10/31/1981,1
Weldon,11/27/1999,1
Weldon,8/11/2002,1
West Sacramento,3/8/2011,1
West Sacramento,6/6/2013,1
West Sacramento,7/5/2013,1
West Sacramento,7/12/2013,1
West Sacramento,7/16/2013,1
Westlake Village,11/14/2001,1
Westminster,1/1/1977,1
Westminster,8/7/1999,1
Westminster,1/26/2000,1
Westminster,12/23/2003,1
Westminster,2/9/2006,1
Westminster,5/4/2006,1
Westminster,11/8/2006,1
Westminster,11/18/2006,1
Westminster,1/18/2009,1
Westminster,9/25/2011,1
Westminster,7/4/2012,1
Westminster,11/11/2012,1
Westminster,3/23/2013,1
Westminster,6/20/2013,1
Westminster,1/18/2014,1
Westmorland,2/2/2006,1
Westwood,6/1/1983,1
Westwood,9/23/1991,1
Westwood,12/28/2007,1
Westwood,1/2/2008,1
Whittier,6/16/1965,1
Whittier,3/1/1967,1
Whittier,6/30/1968,1
Whittier,7/1/1969,1
Whittier,6/30/1977,1
Whittier,8/1/1977,1
Whittier,7/16/1988,1
Whittier,5/15/1993,1
Whittier,3/10/1994,1
Whittier,2/20/2001,1
Whittier,3/18/2001,1
Whittier,9/26/2001,1
Whittier,8/3/2002,1
Whittier,8/30/2003,1
Whittier,10/30/2003,1
Whittier,9/11/2005,1
Whittier,3/3/2006,1
Whittier,3/10/2006,3
Whittier,3/11/2006,2
Whittier,4/22/2006,1
Whittier,12/31/2006,1
Whittier,3/31/2007,1
Whittier,2/11/2008,1
Whittier,11/23/2008,1
Whittier,1/29/2009,1
Whittier,6/19/2009,1
Whittier,1/4/2010,1
Whittier,1/15/2010,1
Whittier,8/1/2010,1
Whittier,2/6/2011,1
Whittier,8/22/2011,1
Whittier,11/12/2011,1
Whittier,7/18/2012,1
Whittier,2/23/2013,1
Whittier,9/5/2013,1
Whittier,9/28/2013,1
Whittier,11/6/2013,1
Whittier,4/26/2014,1
Wildomar,8/19/2000,1
Wildomar,10/5/2004,1
Wildomar,1/6/2011,4
Wildomar,11/20/2011,1
Wildomar,4/10/2012,1
Wildomar,9/16/2012,1
Wildomar,3/18/2014,1
Williams,6/1/1975,1
Williams,9/28/2007,1
Willits,5/15/1983,1
Willits,7/15/1990,1
Willits,5/11/2001,1
Willits,1/21/2004,3
Willits,4/24/2005,1
Willits,6/26/2011,1
Willits,1/18/2014,1
Willits,4/11/2014,1
Willow Creek,7/1/1997,1
Willow Creek,8/2/2005,1
Willow Creek,9/2/2005,1
Willow Creek,1/24/2006,1
Wilmington,7/15/1952,1
Wilmington,1/20/2000,1
Wilmington,7/15/2001,1
Wilmington,7/27/2002,1
Wilmington,7/31/2003,1
Wilmington,8/1/2003,1
Wilmington,8/7/2003,1
Wilmington,3/27/2004,1
Wilmington,5/10/2005,1
Wilmington,7/9/2005,1
Wilmington,7/22/2005,1
Wilmington,8/5/2005,1
Wilmington,4/5/2009,1
Wilmington,4/21/2009,1
Wilmington,5/2/2010,1
Wilton,5/10/1980,1
Winchester,6/30/1993,1
Winchester,6/15/1997,1
Winchester,7/20/1998,1
Winchester,2/5/2004,1
Winchester,6/16/2008,1
Windsor,11/27/1998,1
Windsor,12/17/1999,1
Windsor,3/31/2002,1
Windsor,7/28/2003,1
Windsor,4/21/2004,1
Windsor,1/1/2007,4
Windsor,9/16/2013,1
Windsor,3/22/2014,1
Winterhaven,3/25/1978,1
Woodland,11/25/1995,1
Woodland,6/1/1998,1
Woodland,8/12/1999,1
Woodland,7/7/2000,1
Woodland,10/30/2000,2
Woodland,12/19/2000,1
Woodland,12/25/2000,1
Woodland,1/1/2001,2
Woodland,6/26/2001,1
Woodland,8/17/2003,1
Woodland,5/30/2004,1
Woodland,7/14/2004,1
Woodland,2/10/2005,1
Woodland,7/25/2005,1
